a,b,beta,k,m,l,N,p_0,q,Adv_strategy,rateRandomness,deltaWS,gammaWS,maxTermRound,sZipf,Type,X,Y
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.06,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,8
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,10
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.07,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,11
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,12
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,13
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.08,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,14
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,15
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,17
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,16
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
0.666,0,0.3,20,0,10,200,0.666,0.09,5,1,0.3,1,500,0.92,TP,,18
